dropped_file_names,true_label,true_id
loc_0140_im_001820.jpg,Mexican Gray Wolf,15
59fe23b8-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
58c1c0e7-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5908808b-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58b66566-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0134_im_001266.jpg,Mexican Gray Wolf,15
5a116e94-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0087_im_000158.jpg,Mexican Gray Wolf,15
loc_0156_im_000647.jpg,Mexican Gray Wolf,15
58ec5679-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59216327-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0122_im_000320.jpg,Mexican Gray Wolf,15
loc_0197_im_000289.jpg,Mexican Gray Wolf,15
loc_0108_im_001259.jpg,Mexican Gray Wolf,15
59b2eb8c-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59216689-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
596ef077-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0196_im_000773.jpg,Mexican Gray Wolf,15
loc_0257_im_004429.jpg,Mexican Gray Wolf,15
loc_0121_im_000235.jpg,Mexican Gray Wolf,15
5a21756e-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
599fc091-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5a296395-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0076_im_002352.jpg,Mexican Gray Wolf,15
597514ff-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
597e624f-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59fe2104-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59be3f98-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0086_im_005026.jpg,Mexican Gray Wolf,15
loc_0122_im_000323.jpg,Mexican Gray Wolf,15
loc_0196_im_000767.jpg,Mexican Gray Wolf,15
loc_0087_im_000159.jpg,Mexican Gray Wolf,15
599fbea6-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
598309d9-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59f5fec6-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0196_im_000554.jpg,Mexican Gray Wolf,15
loc_0257_im_004306.jpg,Mexican Gray Wolf,15
58bb8b99-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59dc2720-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58fa5da0-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0168_im_000484.jpg,Mexican Gray Wolf,15
loc_0177_im_000551.jpg,Mexican Gray Wolf,15
loc_0121_im_003736.jpg,Mexican Gray Wolf,15
loc_0120_im_003148.jpg,Mexican Gray Wolf,15
loc_0106_im_000599.jpg,Mexican Gray Wolf,15
loc_0122_im_004287.jpg,Mexican Gray Wolf,15
loc_0174_im_000144.jpg,Mexican Gray Wolf,15
598942c4-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0076_im_001201.jpg,Mexican Gray Wolf,15
59817c37-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5a02fc17-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5a163f4a-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0136_im_000212.jpg,Mexican Gray Wolf,15
loc_0177_im_000220.jpg,Mexican Gray Wolf,15
loc_0080_im_001392.jpg,Mexican Gray Wolf,15
58bea7f6-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0089_im_000591.jpg,Mexican Gray Wolf,15
loc_0160_im_000896.jpg,Mexican Gray Wolf,15
59df5b94-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59452b46-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0257_im_004395.jpg,Mexican Gray Wolf,15
59bca4fa-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59f463ca-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0110_im_003024.jpg,Mexican Gray Wolf,15
5a1640e4-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5965abb9-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58e72656-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0094_im_001781.jpg,Mexican Gray Wolf,15
59df5c42-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5865e1d7-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5991064d-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0097_im_000361.jpg,Mexican Gray Wolf,15
588a67ef-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59c66af5-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0185_im_001329.jpg,Mexican Gray Wolf,15
loc_0146_im_001832.jpg,Mexican Gray Wolf,15
59c17a7a-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0087_im_001999.jpg,Mexican Gray Wolf,15
58ef6e93-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59fe22a6-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
597514fe-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
599105bc-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59d41a32-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0088_im_002239.jpg,Mexican Gray Wolf,15
5900a2d0-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59a62adc-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59b48329-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0160_im_000967.jpg,Mexican Gray Wolf,15
5a0fd25a-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59af9643-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0177_im_000213.jpg,Mexican Gray Wolf,15
loc_0165_im_002122.jpg,Mexican Gray Wolf,15
5880969f-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
598c5c4a-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0089_im_001430.jpg,Mexican Gray Wolf,15
loc_0257_im_004430.jpg,Mexican Gray Wolf,15
59cf4813-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59673774-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5995ac4f-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
597fef37-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5883e9a0-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58d2ec94-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59f461b3-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
5a14a3c9-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
598dea56-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5930fdf1-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
5a217643-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0265_im_004283.jpg,Mexican Gray Wolf,15
5a1640c2-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0257_im_004377.jpg,Mexican Gray Wolf,15
59e44080-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5a14a555-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
592165ca-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0167_im_000120.jpg,Mexican Gray Wolf,15
59b93774-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0089_im_001850.jpg,Mexican Gray Wolf,15
59d5b723-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59260f0f-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
58c7f022-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0088_im_001317.jpg,Mexican Gray Wolf,15
5919979c-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0218_im_000235.jpg,Mexican Gray Wolf,15
loc_0089_im_000813.jpg,Mexican Gray Wolf,15
5979be35-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
592abfc5-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0122_im_003830.jpg,Mexican Gray Wolf,15
5911d6c0-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
593732d2-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0274_im_000421.jpg,Mexican Gray Wolf,15
loc_0196_im_000809.jpg,Mexican Gray Wolf,15
5a07ce5f-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5973885e-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59b2eab1-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58ce3f62-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59260c33-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0136_im_000211.jpg,Mexican Gray Wolf,15
59e91af4-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0183_im_002280.jpg,Mexican Gray Wolf,15
58bea7ae-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59eab916-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
58a6e7a7-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
585dab3c-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59910620-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0177_im_000555.jpg,Mexican Gray Wolf,15
loc_0098_im_002422.jpg,Mexican Gray Wolf,15
loc_0088_im_002058.jpg,Mexican Gray Wolf,15
58dabf8f-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0257_im_004326.jpg,Mexican Gray Wolf,15
loc_0083_im_005698.jpg,Mexican Gray Wolf,15
loc_0196_im_003298.jpg,Mexican Gray Wolf,15
5874d66c-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5897b2d8-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
594b6010-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0199_im_006652.jpg,Mexican Gray Wolf,15
59c318dc-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0086_im_003158.jpg,Mexican Gray Wolf,15
loc_0197_im_000296.jpg,Mexican Gray Wolf,15
599be71b-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0083_im_006282.jpg,Mexican Gray Wolf,15
586fdb84-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59adfb1b-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59c8041f-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0122_im_003829.jpg,Mexican Gray Wolf,15
59595212-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59b13215-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59af97c0-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58fd7cf9-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
597515ac-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5a2c8541-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0151_im_000036.jpg,Mexican Gray Wolf,15
loc_0244_im_001166.jpg,Mexican Gray Wolf,15
loc_0152_im_000692.jpg,Mexican Gray Wolf,15
590b9ecd-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0079_im_003704.jpg,Mexican Gray Wolf,15
5a197be4-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0104_im_000678.jpg,Mexican Gray Wolf,15
loc_0097_im_000358.jpg,Mexican Gray Wolf,15
592c4be0-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0196_im_000565.jpg,Mexican Gray Wolf,15
loc_0121_im_001707.jpg,Mexican Gray Wolf,15
59f12827-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0134_im_000818.jpg,Mexican Gray Wolf,15
59d7529f-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59e77e04-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59e102d1-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59b13076-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58aa589e-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59b4862b-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
596a4e7c-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5a015de6-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58cca61f-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0244_im_000800.jpg,Mexican Gray Wolf,15
loc_0089_im_003497.jpg,Mexican Gray Wolf,15
587eec8a-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58629470-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59f9462f-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
589cb35e-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
58c7ef6c-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58a1cb8a-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0136_im_000092.jpg,Mexican Gray Wolf,15
5949cf29-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59e1032c-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0122_im_003332.jpg,Mexican Gray Wolf,15
loc_0257_im_004446.jpg,Mexican Gray Wolf,15
5987b257-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0108_im_001106.jpg,Mexican Gray Wolf,15
loc_0244_im_001163.jpg,Mexican Gray Wolf,15
597cd6de-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0111_im_002426.jpg,Mexican Gray Wolf,15
599106e7-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5a2c865c-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
598de82a-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
597fed20-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0189_im_000526.jpg,Mexican Gray Wolf,15
58871a6d-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0185_im_000228.jpg,Mexican Gray Wolf,15
595c6758-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0196_im_000422.jpg,Mexican Gray Wolf,15
59641eca-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5a17dde5-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58960755-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
58f5aef9-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0122_im_003231.jpg,Mexican Gray Wolf,15
59c66913-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59edf293-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58e93ab4-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59e10582-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
585c0632-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
58ac0d97-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59f2c5ca-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0138_im_001332.jpg,Mexican Gray Wolf,15
loc_0089_im_003952.jpg,Mexican Gray Wolf,15
58b131a8-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
591e416b-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5a231243-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0183_im_002102.jpg,Mexican Gray Wolf,15
59c66b00-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
596a4d9a-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
599105e2-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59167915-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
58857c80-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59f5ffab-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0089_im_002854.jpg,Mexican Gray Wolf,15
58dc4c06-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
587828f4-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59bac8fe-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
599be9db-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58b4aa1f-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0212_im_000978.jpg,Mexican Gray Wolf,15
59ccd2dd-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0196_im_003468.jpg,Mexican Gray Wolf,15
598f7782-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59783027-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
58809552-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0181_im_000059.jpg,Mexican Gray Wolf,15
5a0b0212-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0196_im_000205.jpg,Mexican Gray Wolf,15
593ef4c3-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0122_im_003453.jpg,Mexican Gray Wolf,15
loc_0188_im_002317.jpg,Mexican Gray Wolf,15
58f73d79-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0121_im_003794.jpg,Mexican Gray Wolf,15
loc_0219_im_000494.jpg,Mexican Gray Wolf,15
loc_0086_im_004243.jpg,Mexican Gray Wolf,15
596a4cc1-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59d8ec4b-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58f73d88-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59a49aa6-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0244_im_001160.jpg,Mexican Gray Wolf,15
loc_0185_im_001326.jpg,Mexican Gray Wolf,15
loc_0143_im_001278.jpg,Mexican Gray Wolf,15
loc_0086_im_004248.jpg,Mexican Gray Wolf,15
5a1e5314-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0252_im_000198.jpg,Mexican Gray Wolf,15
loc_0120_im_003604.jpg,Mexican Gray Wolf,15
59260e64-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0089_im_003178.jpg,Mexican Gray Wolf,15
596d652a-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0162_im_000349.jpg,Mexican Gray Wolf,15
5a0492e4-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0168_im_001806.jpg,Mexican Gray Wolf,15
loc_0265_im_004339.jpg,Mexican Gray Wolf,15
58eac9ea-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0160_im_001079.jpg,Mexican Gray Wolf,15
5995ae7a-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
596eefeb-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59247c37-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59fe23f0-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5995acff-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59da8c66-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59fae4aa-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58871980-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0150_im_002484.jpg,Mexican Gray Wolf,15
loc_0122_im_003758.jpg,Mexican Gray Wolf,15
loc_0168_im_000865.jpg,Mexican Gray Wolf,15
loc_0110_im_002235.jpg,Mexican Gray Wolf,15
59087ebb-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5874d691-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59ddc0d2-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59d27bec-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
592930a0-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
5a27db4e-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
596a4e46-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59ccd34e-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0183_im_002220.jpg,Mexican Gray Wolf,15
loc_0152_im_002245.jpg,Mexican Gray Wolf,15
5a0b037f-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
588dbc61-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0080_im_000700.jpg,Mexican Gray Wolf,15
59a7bf04-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59a62c7b-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0209_im_000172.jpg,Mexican Gray Wolf,15
59bca6c3-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0216_im_000760.jpg,Mexican Gray Wolf,15
59782fd8-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0212_im_001003.jpg,Mexican Gray Wolf,15
5965a8e9-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0122_im_004135.jpg,Mexican Gray Wolf,15
58b13134-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
58c4d608-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59a17cbb-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58e59af1-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
589cb305-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58d47ec5-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
588095d1-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0183_im_002276.jpg,Mexican Gray Wolf,15
59738769-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
5a0c9be6-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
58cfcc82-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59d5b865-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59edef7f-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5a096c0f-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59104921-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
591cb178-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0086_im_004234.jpg,Mexican Gray Wolf,15
59a17bf7-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59b48562-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5874d6e4-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58ce3e09-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0257_im_004375.jpg,Mexican Gray Wolf,15
loc_0111_im_003132.jpg,Mexican Gray Wolf,15
loc_0110_im_002326.jpg,Mexican Gray Wolf,15
loc_0122_im_003454.jpg,Mexican Gray Wolf,15
59531cc2-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0212_im_000973.jpg,Mexican Gray Wolf,15
5965a8ef-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59ffba9c-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0196_im_000760.jpg,Mexican Gray Wolf,15
59199832-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5946b85d-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
597b4a89-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0121_im_005103.jpg,Mexican Gray Wolf,15
loc_0196_im_000574.jpg,Mexican Gray Wolf,15
59cf47d1-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0121_im_003729.jpg,Mexican Gray Wolf,15
59247a46-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
597fed3a-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0219_im_000497.jpg,Mexican Gray Wolf,15
58e40c60-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58c1c255-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
598495c6-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0196_im_000659.jpg,Mexican Gray Wolf,15
loc_0212_im_001004.jpg,Mexican Gray Wolf,15
5a197b7d-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59310148-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0089_im_002748.jpg,Mexican Gray Wolf,15
loc_0134_im_000814.jpg,Mexican Gray Wolf,15
593bdac7-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59e10379-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
5883e7b0-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59e5de6c-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59341a3d-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58dabef9-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0189_im_000511.jpg,Mexican Gray Wolf,15
loc_0103_im_003800.jpg,Mexican Gray Wolf,15
599fbf80-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5888be7c-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0089_im_000332.jpg,Mexican Gray Wolf,15
59f9455a-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58bb8d34-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59adfc6b-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0089_im_001427.jpg,Mexican Gray Wolf,15
59a94d96-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0203_im_000688.jpg,Mexican Gray Wolf,15
58ac0b6b-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0076_im_000470.jpg,Mexican Gray Wolf,15
59df5cc1-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0089_im_001804.jpg,Mexican Gray Wolf,15
59e10380-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0160_im_000969.jpg,Mexican Gray Wolf,15
loc_0110_im_002350.jpg,Mexican Gray Wolf,15
59d27af2-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0196_im_000664.jpg,Mexican Gray Wolf,15
59ef8c81-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58c97c9b-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0234_im_003421.jpg,Mexican Gray Wolf,15
loc_0086_im_003151.jpg,Mexican Gray Wolf,15
5a21780c-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
