dropped_file_names,true_label,true_id
loc_0086_im_002829.jpg,Mexican Gray Wolf,15
58629239-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0152_im_001375.jpg,Mexican Gray Wolf,15
59484529-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
598de7ba-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
5a24a6b2-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5a296457-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59ccd194-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
593a4cfa-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59b7a9cf-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59d75303-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0136_im_000093.jpg,Mexican Gray Wolf,15
loc_0138_im_001182.jpg,Mexican Gray Wolf,15
5a197c60-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0183_im_002236.jpg,Mexican Gray Wolf,15
59df5dbd-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5a02fb82-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
588dba9b-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
58c035af-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
596eee0d-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59d8eabb-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5914f068-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
5a0c9dde-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0173_im_000907.jpg,Mexican Gray Wolf,15
59641dbd-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
5a2178dd-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
58d2ec0d-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0244_im_001165.jpg,Mexican Gray Wolf,15
58b9d6fd-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0086_im_004527.jpg,Mexican Gray Wolf,15
59a49cd5-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59fe219d-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
593ef482-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0089_im_001819.jpg,Mexican Gray Wolf,15
loc_0121_im_005104.jpg,Mexican Gray Wolf,15
loc_0156_im_000654.jpg,Mexican Gray Wolf,15
59d41b2f-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5a13090d-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0152_im_002530.jpg,Mexican Gray Wolf,15
59ef8c4a-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0252_im_000202.jpg,Mexican Gray Wolf,15
loc_0089_im_002856.jpg,Mexican Gray Wolf,15
59f2c3db-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5979bba6-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0168_im_000376.jpg,Mexican Gray Wolf,15
5a0c9b63-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0160_im_000162.jpg,Mexican Gray Wolf,15
58a1cb85-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59cf4488-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0121_im_003785.jpg,Mexican Gray Wolf,15
loc_0138_im_001418.jpg,Mexican Gray Wolf,15
58d7a36e-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59e10294-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0121_im_003786.jpg,Mexican Gray Wolf,15
loc_0122_im_004517.jpg,Mexican Gray Wolf,15
595adb1c-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
597fed30-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58cca582-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59e77bc0-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0110_im_000557.jpg,Mexican Gray Wolf,15
loc_0178_im_000032.jpg,Mexican Gray Wolf,15
587184f0-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59bfdd4f-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0076_im_000340.jpg,Mexican Gray Wolf,15
598acfae-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58dac09b-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5a0492ec-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
595adb2c-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
599d7e5e-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58f5b1df-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5883e9ee-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
58d931ec-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5995adcd-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
598acfbd-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0177_im_000209.jpg,Mexican Gray Wolf,15
loc_0108_im_001506.jpg,Mexican Gray Wolf,15
59ec559f-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59260c17-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
59a62961-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
588c12e9-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
58bd1b52-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0076_im_000834.jpg,Mexican Gray Wolf,15
596eee48-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0086_im_002611.jpg,Mexican Gray Wolf,15
loc_0218_im_000237.jpg,Mexican Gray Wolf,15
loc_0122_im_004512.jpg,Mexican Gray Wolf,15
loc_0168_im_000983.jpg,Mexican Gray Wolf,15
58dabe4b-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58ac0e8a-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0111_im_003131.jpg,Mexican Gray Wolf,15
loc_0197_im_000300.jpg,Mexican Gray Wolf,15
5a1fe656-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59ddbf87-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59e5df20-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0083_im_005692.jpg,Mexican Gray Wolf,15
597cd7a2-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59f947db-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0086_im_004531.jpg,Mexican Gray Wolf,15
loc_0079_im_000660.jpg,Mexican Gray Wolf,15
loc_0168_im_000390.jpg,Mexican Gray Wolf,15
585c0345-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
598ad081-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59dc26fe-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0214_im_000139.jpg,Mexican Gray Wolf,15
loc_0108_im_001162.jpg,Mexican Gray Wolf,15
loc_0089_im_001836.jpg,Mexican Gray Wolf,15
59a62ca9-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5a2af526-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58f10626-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
5a09693c-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59e105a8-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58ef6ddc-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0218_im_000250.jpg,Mexican Gray Wolf,15
598f770f-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
595adcc1-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59fe21cc-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0089_im_001867.jpg,Mexican Gray Wolf,15
loc_0185_im_001681.jpg,Mexican Gray Wolf,15
59c4c252-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5931007b-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
590d2b25-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59929236-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
58b663a1-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0146_im_001823.jpg,Mexican Gray Wolf,15
5965ab9c-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0244_im_001161.jpg,Mexican Gray Wolf,15
loc_0089_im_001252.jpg,Mexican Gray Wolf,15
loc_0080_im_000834.jpg,Mexican Gray Wolf,15
5971fb08-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
loc_0098_im_002423.jpg,Mexican Gray Wolf,15
5a0c9b0c-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
596bdb4a-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
5a14a3ae-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59bca648-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
59fe225d-23d2-11e8-a6a3-ec086b02610b.jpg,Domestic Dog,18
loc_0207_im_000100.jpg,Mexican Gray Wolf,15
5a1640dd-23d2-11e8-a6a3-ec086b02610b.jpg,Coyote,11
